"gene","beta_age_rna","p_rna","FDR_rna"
"ENSG00000256196.1",0.0480465393840495,0.653079095660095,0.738676952488863
"ENSG00000006118.14",-0.0575565814810248,0.000165478705522923,0.000565752819953863
"ENSG00000110446.10",0.0396137992100118,0.00174591028328564,0.00476121082077803
"ENSG00000013725.14",0.138242847465116,2.36393220585264e-06,1.20832784690973e-05
"ENSG00000207153.1",0.0241841901086145,0.96489570823208,NA
"ENSG00000256733.1",0.0192457577092314,0.951397693203749,NA
"ENSG00000110448.10",0.126986765334073,4.53933824797604e-06,2.18510750469871e-05
"ENSG00000167987.10",-0.0873790838730325,2.05217984488207e-18,1.31990800681906e-16
"ENSG00000279549.1",0.102695775427149,0.0445380342905096,0.0824419277885507
"ENSG00000229859.9",-0.0278826167335133,0.775379352274588,0.837665499994772
"ENSG00000229183.8",0.0449418777862259,0.693362811662265,0.77228585828528
"ENSG00000256713.7",0.0518717269292899,0.364964581127986,0.47210974298222
"ENSG00000167992.12",0.308088165574284,4.4936329805566e-32,4.52494798538985e-29
"ENSG00000167986.13",0.0348478165474284,0.000724686891264866,0.00215599535566686
"ENSG00000149476.15",0.0452983052975686,0.000784562056412733,0.00231807657654388
"ENSG00000162144.9",0.060562160709798,1.17572969336656e-07,7.89117640269748e-07
"ENSG00000279246.1",0.082174424841926,0.000142285381550689,0.000492572179813906
"ENSG00000149483.11",0.0443939943878567,0.000553559615824407,0.001689303106422
"ENSG00000187049.9",-0.0177027589555933,0.18639992662889,0.27526878257391
"ENSG00000149532.15",0.0645373063789949,9.45965237636983e-15,2.70949669798902e-13
"ENSG00000279632.1",-0.00563851356723665,0.933561991995162,0.954444065869031
"ENSG00000167985.6",-0.0546217029639529,2.48256644771547e-10,2.80588350209525e-09
"ENSG00000256591.5",0.106462282482053,0.000690314241606914,0.0020624938161613
"ENSG00000240823.3",0.077488028126827,0.140636933571395,0.217757143360293
"ENSG00000162148.10",0.12310640811221,1.86019792108973e-12,3.33748093603978e-11
"ENSG00000255931.1",0.216885787079919,0.0035300665086883,0.00894677781260525
"ENSG00000204950.3",0.119222006965316,0.000181647727343491,0.000615482094446825
"ENSG00000011347.9",-0.0458113899641799,0.00532716879780306,0.0128997790765468
"ENSG00000279878.1",8.92937095590703e-05,0.99762372946446,0.998460573266544
"ENSG00000256443.1",-0.0476452074392844,0.144510014481586,0.222719597471061
"ENSG00000250230.2",0.041153225571062,0.383024050658914,0.490962162577256
"ENSG00000243742.5",0.126533970873491,6.3499433531824e-05,0.000237702398547394
"ENSG00000255947.1",0.00821251783816919,0.9682887707358,NA
"ENSG00000134780.9",-0.218975886465441,3.17850160242606e-16,1.23696687361081e-14
"ENSG00000124915.10",0.0904581735181938,0.215290938937866,0.309853942802039
"ENSG00000124920.13",0.00877018901113303,0.712922553246892,0.787943866687519
"ENSG00000134825.15",-0.0348992056133187,0.000497528146689165,0.00153547068966238
"ENSG00000168496.3",-0.069939693579629,1.76474839383037e-08,1.39615731633675e-07
"ENSG00000149485.18",-0.330582511837725,9.18973526304568e-14,2.13805660202975e-12
"ENSG00000134824.13",0.0938923131795063,9.67784062456105e-05,0.00034715469046558
"ENSG00000221968.8",-0.0399485759014561,0.0886119237649757,0.147891542936697
"ENSG00000277892.1",-0.00446467596119287,0.988256550083387,NA
"ENSG00000167994.11",0.106285209407492,1.34590908019502e-08,1.08667572766535e-07
"ENSG00000167995.15",0.0881605415825429,2.80884354926219e-05,0.000113406046470211
"ENSG00000167996.15",-0.147930867532469,6.86362586049981e-14,1.63343143355159e-12
"ENSG00000279491.1",-0.027571389874679,0.365903561200701,0.47307749679293
"ENSG00000244176.1",-0.177913659751956,0.100205636627457,NA
"ENSG00000254424.1",0.0245691089633837,0.954116581935315,NA
"ENSG00000255553.1",-0.000674260532211305,0.995976287112426,NA
"ENSG00000149503.12",-0.131816867239721,7.11174820932829e-15,2.08708435837145e-13
"ENSG00000236607.3",-0.00844812571164748,0.931132311152447,NA
"ENSG00000168515.3",0.0467162173170731,0.790156756556425,NA
"ENSG00000124939.5",-0.161596982087681,0.165236242007925,0.249118393591044
"ENSG00000254404.1",0.0113112118078223,0.978884455794694,NA
"ENSG00000124935.3",0.127471735876909,0.00508800081106397,0.012388593783808
"ENSG00000110484.6",0.0866026751992275,0.0965312593971872,0.159098090714314
"ENSG00000197745.2",0.0858343053590939,0.671212421878347,NA
"ENSG00000255213.1",0.0576522835327142,0.384567903409304,0.492544677910807
"ENSG00000255118.1",0.0425590458051876,0.804681291708507,NA
"ENSG00000162174.12",0.072517945516981,0.00043479069838443,0.00135995541390424
"ENSG00000254454.2",0.101228847125157,0.0335005734981503,0.0644701970754239
"ENSG00000149021.6",-0.00791533853394441,0.925930505987042,0.949204974563191
"ENSG00000255446.1",0.0819985052333302,0.382709592239958,0.490664676738031
"ENSG00000124942.13",-0.0248152067456073,0.101193497699422,0.165511177434652
"ENSG00000250659.2",0.0658709271934078,0.349727188977438,0.4565040594029
"ENSG00000257058.1",0.167377439529882,0.00018875173060185,0.00063760845111473
"ENSG00000254772.9",-0.0473186090715946,2.97562000837967e-05,0.000119347029536991
"ENSG00000149016.15",0.0137603907561107,0.163913029543194,0.247505602201047
"ENSG00000149480.6",-0.0358033658240986,0.00236329350308067,0.00625790176265662
"ENSG00000149499.11",0.0413892085136497,0.00572786587757955,0.0137509695227142
"ENSG00000254964.1",-0.0328420774437645,0.920729655685957,NA
"ENSG00000149489.8",-0.15250664058315,5.27548279372699e-14,1.29369773258953e-12
"ENSG00000149541.9",-0.00867157805743145,0.666749553487023,0.750346483498493
"ENSG00000089597.16",-0.0346977521142238,5.63605541712898e-06,2.65784594916065e-05
"ENSG00000185085.2",-0.0710653246573194,4.6561805076087e-08,3.39986640599762e-07
"ENSG00000278615.4",-0.0817263609247269,8.19478559376179e-07,4.62129114784365e-06
"ENSG00000214756.7",-0.1239244124854,4.97097121378396e-08,3.60683642021528e-07
"ENSG00000162194.12",-0.0108698942676628,0.526397913760541,0.626764215907546
"ENSG00000204922.4",-0.0207411828165949,0.104285341428426,0.169834717512011
"ENSG00000162191.13",-0.0851643888006676,1.61902137021147e-11,2.34365344170369e-10
"ENSG00000177363.4",0.140465673352675,8.03324739389845e-11,1.01233997173872e-09
"ENSG00000168000.14",-0.150981487856556,1.46235776917977e-22,2.24388354267999e-20
"ENSG00000162188.5",0.0859104305157916,0.00757530676727694,0.0175965333017564
"ENSG00000214753.2",-0.0406440230663353,1.90015933053006e-07,1.21969789059104e-06
"ENSG00000162222.13",-0.0354145961522221,0.000565281004791524,0.00172230047441351
"ENSG00000185670.7",-0.104300243604326,8.03152711575986e-10,8.20545016649112e-09
"ENSG00000168002.11",0.0125323072672719,0.148056218853498,0.227227135434389
"ENSG00000267811.1",0.130364609588771,0.00156706169016825,0.00431966241976947
"ENSG00000168569.7",-0.0463648283979255,5.48594517745032e-05,0.000208287512021894
"ENSG00000162227.7",-0.0565744752497737,2.77986111590256e-07,1.7242630363374e-06
"ENSG00000269176.2",0.0448496355385353,0.0381359849059855,0.0720736564003267
"ENSG00000185475.10",-0.0203230439134674,0.0383667165011487,0.0724587214755899
"ENSG00000284535.1",0.0126946965595432,0.983318214293198,NA
"ENSG00000162231.13",-0.0295627912675748,0.0112310200604123,0.0249274803283279
"ENSG00000274066.1",0.00263115278419256,0.997423696045249,NA
"ENSG00000162236.11",0.0122151964728302,0.238478349054493,0.336360318724631
"ENSG00000269463.1",0.0778853093231877,0.0495716617300215,0.0903323902011245
"ENSG00000252361.1",0.0190699586804804,0.890989651091027,NA
"ENSG00000256690.1",0.114902126367269,0.0103059401322815,0.0231404298573274
"ENSG00000283268.1",0.0667123607215534,0.413165990224822,0.520503858902746
"ENSG00000133316.15",-0.0746362528062831,2.49938392203475e-06,1.27010957451074e-05
"ENSG00000255717.6",0.0886308000558786,1.45757017787975e-05,6.24149951386303e-05
"ENSG00000277194.1",0.225519957450388,1.49089413496995e-10,1.76915456938495e-09
"ENSG00000277846.1",0.00659828274991055,0.991729998730972,NA
"ENSG00000278527.1",0.220545849188306,1.09527802226268e-10,1.3373680830379e-09
"ENSG00000274544.1",0.0174598262092917,0.946715773338488,NA
"ENSG00000275996.1",-0.00307757109190615,0.995381230012559,NA
"ENSG00000276788.1",0.0549091225841598,0.811782435587793,NA
"ENSG00000168003.16",-0.12725868212933,4.79629789118236e-08,3.49504990835751e-07
"ENSG00000168539.3",0.0238555265144344,0.666774975267057,0.750348886918711
"ENSG00000257002.1",-0.116601442847107,0.210332280705142,0.304075422009143
"ENSG00000241082.3",-0.000517140296256301,0.998864109194859,NA
"ENSG00000197901.11",0.0611959225808113,0.346474819156497,0.453160589540887
"ENSG00000149452.15",0.0292040663273966,0.659818292221739,0.744392018425219
"ENSG00000256041.1",0.0302274783194974,0.864737243706296,NA
"ENSG00000253547.2",-0.0724115855673435,0.452199166286131,NA
"ENSG00000197658.9",0.0331095497048224,0.722272784536699,NA
"ENSG00000239924.1",0.0134764426368679,0.933751459829653,NA
"ENSG00000184999.11",0.105787026678634,0.112464267845006,0.18087123691204
"ENSG00000196600.12",-0.0177391158836346,0.803120754895801,0.859480574062019
"ENSG00000256863.1",0.0239832084896947,0.915203710939976,NA
"ENSG00000256847.1",0.0516682168035319,0.719668212996139,NA
"ENSG00000256181.1",0.0292844324364111,0.930464195579926,NA
"ENSG00000149742.9",0.0718036620076165,0.365496691881239,0.472641595862866
"ENSG00000168004.9",0.0509855295673282,0.140385527522579,0.217472374085864
"ENSG00000275598.1",0.101871780638467,0.352268190021315,NA
"ENSG00000133317.14",-0.0323892647318868,0.493767312697465,0.597112666706088
"ENSG00000133321.10",-0.0273206832473122,0.263608243674066,0.364356729546152
"ENSG00000133328.3",0.0430296391146551,0.411575991095963,0.518947142005212
"ENSG00000176485.11",-0.0888805327933294,3.60815994446848e-15,1.12334046271119e-13
"ENSG00000203520.3",-0.00470838319412369,0.971824728635195,NA
"ENSG00000184743.12",0.0471475909782313,0.00036317750509359,0.00115522774550507
"ENSG00000270269.1",0.159552395696302,2.31231712344093e-05,9.48565177194616e-05
"ENSG00000256789.1",0.010532128320312,0.933024631457865,NA
"ENSG00000133318.13",-0.0364732207620195,0.00942034905541456,0.0213483302350815
"ENSG00000271100.1",-0.000902868930981161,0.998512874670292,NA
"ENSG00000188070.9",-0.0210636119013076,0.131900642126903,0.206452343287279
"ENSG00000264519.2",0.0303241725976004,0.945158549593846,NA
"ENSG00000168005.8",-0.0282838255156819,0.0222147343130695,0.0451510901835522
"ENSG00000256280.1",-0.0540208632321664,0.541002835983318,0.639921238671553
"ENSG00000072518.20",-0.0332953593609359,0.00102170311698319,0.0029413329347404
"ENSG00000202089.1",0.0055107147312663,0.993448132492207,NA
"ENSG00000167771.5",0.0240227350974964,0.468841199889003,0.57377402142132
"ENSG00000110583.12",0.0399274538190363,0.000987160372460113,0.00285157047797241
"ENSG00000207200.1",0.0710473939626146,0.489248065156541,NA
"ENSG00000176340.3",-0.0194228103516292,0.243833417782686,0.34250410728908
"ENSG00000167770.11",0.0112037901527221,0.0976713777538632,0.160705923476447
"ENSG00000133315.10",-0.0103142151683276,0.433730167590711,0.540723766405211
"ENSG00000256824.1",0.259723035915746,0.000613871075648712,0.0018540413975657
"ENSG00000256481.1",0.0681797219287755,0.239819180295931,0.337852203326008
"ENSG00000126500.3",0.178979824328703,6.54750735168468e-08,4.62879178133689e-07
"ENSG00000168439.16",-0.0303284338105602,0.0264103363742286,0.0525191476787687
"ENSG00000149781.12",0.0826809259073368,1.87644239873786e-08,1.47510620674628e-07
"ENSG00000149743.13",-0.00669881490202412,0.61740953942746,0.708024754936868
"ENSG00000149761.8",0.0465848900770917,4.92096739534021e-05,0.000188861758432644
"ENSG00000256116.1",-0.13489725779061,1.09191577745578e-11,1.64722856259166e-10
"ENSG00000110011.13",0.044524327701311,0.000233619585997472,0.000774079580421239
"ENSG00000173511.9",-0.0362788337524009,0.0485540130327852,0.0887842448050981
"ENSG00000173486.12",0.0106614566614522,0.39856408633574,0.506364805188525
"ENSG00000173457.10",-0.129377708398813,1.09453800607894e-12,2.05173345956264e-11
"ENSG00000256940.1",-0.188110021725828,9.70508696362202e-10,9.7453106023307e-09
"ENSG00000257086.1",-0.0389559033157548,0.132569373754761,0.207378170323786
"ENSG00000149782.11",-0.0286765169944848,0.0194081605586411,0.0401224839726113
"ENSG00000002330.13",-0.110616245749602,4.5176294899351e-14,1.12497353210339e-12
"ENSG00000173264.14",-0.0917208022982479,1.42519899711716e-11,2.08651464262182e-10
"ENSG00000182450.12",0.127958557091467,0.010764227099201,0.0240204771341796
"ENSG00000207024.1",0.0137585047858157,0.985424293208428,NA
"ENSG00000219435.5",0.0184612673545696,0.697031838359543,0.775086709589097
"ENSG00000173153.13",-0.119913035660183,3.89365501067887e-18,2.36281064800575e-16
"ENSG00000173113.6",0.0333889747146202,0.00159896550402953,0.00439920299149107
"ENSG00000126432.13",-0.0145642802796095,0.244195391762149,0.342876370611792
"ENSG00000236935.1",0.196421519554321,0.00423623178380214,0.0105092075424941
"ENSG00000168071.21",0.0396783745817176,0.00702594710711075,0.0164640457881194
"ENSG00000278359.1",-0.00131071028471901,0.998541943987904,NA
"ENSG00000162302.12",-0.0393360573811766,0.000196270341128565,0.000660513754797467
"ENSG00000221273.1",0.0056407169979431,0.982659741650058,NA
"ENSG00000231680.1",0.0655475895793398,0.373025527821082,0.480319743575574
"ENSG00000231492.2",-0.016402351744827,0.941396292868562,NA
"ENSG00000181908.5",0.080838717430769,0.032833267989459,0.0633866391722687
"ENSG00000232500.1",0.0417849340889813,0.766729138529515,NA
"ENSG00000237363.1",0.00458869859999679,0.98106861676061,NA
"ENSG00000168065.15",0.119592173394911,0.0116474980077803,0.0257137111746167
"ENSG00000197891.11",0.0569976951321707,0.286173529859356,0.389514642758217
"ENSG00000110076.18",0.197193246031048,2.29824647196874e-14,6.05530630141035e-13
"ENSG00000237410.1",0.217369635399437,0.000628706235093314,0.00189511702651187
"ENSG00000068831.18",-0.002486046611251,0.852233093475769,0.896204783338871
"ENSG00000068976.13",-0.00385327082905835,0.871936303026722,0.910963830113248
"ENSG00000168066.20",0.016701280548299,0.0433411704978351,0.0805736189321952
"ENSG00000269038.1",0.10299129957327,1.58206321965094e-05,6.71392376225631e-05
"ENSG00000168067.11",-0.0970208244849273,1.80383536107592e-12,3.24358185490789e-11
"ENSG00000133895.14",-0.0622827365819076,4.62227016376524e-07,2.74600684894925e-06
"ENSG00000171219.8",0.00761103499823513,0.790623063980174,0.849576382786979
"ENSG00000110047.17",-0.0528907085650764,0.00708734759513927,0.0165886250859427
"ENSG00000230835.1",-0.00598136107099503,0.962374169534887,NA
"ENSG00000229719.5",0.275044776318052,6.5155186492596e-09,5.58673649374912e-08
"ENSG00000110046.12",0.0667143274816885,0.000201156491505625,0.000675335030817436
"ENSG00000274986.1",0.0180753623545879,0.974037034742488,NA
"ENSG00000274314.1",0.00981628332143435,0.988421921986412,NA
"ENSG00000068971.13",-0.07209350470271,7.60857925549916e-12,1.19362828310589e-10
"ENSG00000149735.6",0.113584055091575,0.107071004414637,0.173592401270584
"ENSG00000168070.11",0.17852031702677,0.00292477076462446,0.00756474112762774
"ENSG00000168062.9",-0.122044705591778,1.25620628429523e-09,1.2318543852357e-08
"ENSG00000213465.7",0.0191644724631545,0.0441028752921408,0.0817648496628409
"ENSG00000278851.1",-0.0178079180986155,0.978884347286968,NA
"ENSG00000270775.1",0.103686533659525,0.00132903993245059,0.00373067273939033
"ENSG00000110025.12",-0.168175461091032,3.68860347714632e-24,8.31173914993608e-22
"ENSG00000168061.14",-0.0520580300537293,0.000772115317280293,0.00228402385648792
"ENSG00000168060.15",0.0656269903534583,8.93687868155451e-05,0.000322875929763125
"ENSG00000146670.9",-0.0237277289831575,0.174993661882992,0.261250035528894
"ENSG00000162300.11",-0.0488207335468073,1.62312977707877e-07,1.05660829912746e-06
"ENSG00000187066.8",-0.0229567338805461,0.769741321093713,0.833338777428046
"ENSG00000149823.8",-0.0421482252416412,5.02363875120995e-06,2.39427172726281e-05
"ENSG00000254501.1",0.0178664430263236,0.946101029037044,NA
"ENSG00000149809.14",0.0348679285208939,0.0211457246840027,0.0432209759906513
"ENSG00000174276.6",-0.0574186496668885,5.81945005658525e-05,0.000219857631803519
"ENSG00000278952.1",0.089097389627844,0.0173480183001793,0.036369888984169
"ENSG00000149806.10",0.0132612593480997,0.179202603236556,0.266422694661416
"ENSG00000149792.8",-0.0329736997319414,1.74625756316331e-05,7.35070639553382e-05
"ENSG00000162298.18",-0.0485198209910748,1.099067846021e-06,6.03737865706353e-06
"ENSG00000284489.1",-0.00772331470692123,0.985693585180367,NA
"ENSG00000254455.1",0.0413649015472798,0.723828070766693,NA
"ENSG00000222477.1",-0.000515037314947289,0.997922303315007,NA
"ENSG00000255058.1",0.202489367743425,0.000372177136345231,0.00118084520130488
"ENSG00000204710.2",-0.087324910387472,0.110357271789838,0.17802160312065
"ENSG00000255200.1",-0.0524820711846458,0.0289591617446344,0.0568024755842071
"ENSG00000254614.2",-0.0428092830050677,0.072838010945166,0.125423995440928
"ENSG00000014216.15",-0.054476992809227,1.68251714627316e-07,1.09151902565653e-06
"ENSG00000197847.12",0.0187264746615544,0.439453982311424,0.546148012651227
"ENSG00000014138.8",0.0255144662847945,0.00789092794388867,0.0182389621358529
"ENSG00000149798.4",0.0176684037076086,0.277061835693505,0.379401676147442
"ENSG00000133884.9",-0.0229404518788613,0.00527844743391027,0.0127971869432616
"ENSG00000173825.6",0.0132609802255292,0.675670255016778,0.757818399840085
"ENSG00000255478.1",0.0436252478280304,0.517218319789424,0.618462443171093
"ENSG00000162241.12",0.0752452883494605,1.10844292907295e-05,4.87942028736578e-05
"ENSG00000126391.13",0.0318592136819693,0.227896982884127,0.324374949400381
"ENSG00000245532.7",0.0151484281819523,0.572571716815428,0.668041799947264
"ENSG00000275948.1",-0.0163128827778323,0.96596209637507,NA
"ENSG00000173727.12",-0.214855077845666,1.13790773034798e-16,4.88890677266706e-15
"ENSG00000279243.1",-0.0175525887035856,0.831912886654263,0.880988857192727
"ENSG00000251562.7",0.00923285838237142,0.560391126128074,0.657185400779741
"ENSG00000270526.1",0.0156896726891989,0.956835651173404,NA
"ENSG00000142186.16",-0.0567989369659438,4.90461217204164e-10,5.23142396622634e-09
"ENSG00000168056.15",0.0645674827439101,7.69517308828552e-08,5.37644324422863e-07
"ENSG00000279093.1",-0.00665824714899471,0.989556150368475,NA
